,BsmtHalfBath,MasVnrArea,ScreenPorch,GrLivArea,YearBuilt,FullBath,KitchenAbvGr,GarageCars,YrSold,LotArea,WoodDeckSF,GarageArea,TotRmsAbvGrd,Fireplaces,LowQualFinSF,LotFrontage,HalfBath,MiscVal,MSSubClass,OpenPorchSF,TotalBsmtSF,BsmtUnfSF,BsmtFinSF2,GarageYrBlt,2ndFlrSF,YearRemodAdd,BedroomAbvGr,EnclosedPorch,BsmtFinSF1,3SsnPorch,PoolArea,MoSold,BsmtFullBath,1stFlrSF,Condition1_0,Condition1_1,Condition1_2,Condition1_3,Condition1_4,Exterior1st_0,Exterior1st_1,Exterior1st_2,Exterior1st_3,Exterior1st_4,RoofStyle_0,RoofStyle_1,RoofStyle_2,RoofStyle_3,Heating_0,Heating_1,Heating_2,Heating_3,Street_0,Street_1,Functional_0,Functional_1,Functional_2,Functional_3,PavedDrive_0,PavedDrive_1,PavedDrive_2,Neighborhood_0,Neighborhood_1,Neighborhood_2,Neighborhood_3,Neighborhood_4,Neighborhood_5,KitchenQual_0,KitchenQual_1,KitchenQual_2,LandSlope_0,LandSlope_1,LandSlope_2,Condition2_0,Condition2_1,Condition2_2,Condition2_3,SaleCondition_0,SaleCondition_1,SaleCondition_2,SaleCondition_3,Utilities_0,Utilities_1,ExterQual_0,ExterQual_1,ExterQual_2,RoofMatl_0,RoofMatl_1,RoofMatl_2,RoofMatl_3,LotConfig_0,LotConfig_1,LotConfig_2,LotConfig_3,Exterior2nd_0,Exterior2nd_1,Exterior2nd_2,Exterior2nd_3,Exterior2nd_4,LandContour_0,LandContour_1,LandContour_2,HeatingQC_0,HeatingQC_1,HeatingQC_2,HeatingQC_3,Electrical_0,Electrical_1,Electrical_2,Electrical_3,MSZoning_0,MSZoning_1,MSZoning_2,MSZoning_3,SaleType_0,SaleType_1,SaleType_2,SaleType_3,SaleType_4,LotShape_0,LotShape_1,LotShape_2,HouseStyle_0,HouseStyle_1,HouseStyle_2,HouseStyle_3,MasVnrType_0,MasVnrType_1,MasVnrType_2,Foundation_0,Foundation_1,Foundation_2,Foundation_3,ExterCond_0,ExterCond_1,ExterCond_2,ExterCond_3,CentralAir_0,CentralAir_1,BldgType_0,BldgType_1,BldgType_2,BldgType_3,OverallQual,OverallCond,BsmtFinType1_0,BsmtFinType1_1,BsmtFinType1_2,BsmtFinType1_3,GarageFinish_0,GarageFinish_1,GarageFinish_2,BsmtQual_0,BsmtQual_1,BsmtQual_2,GarageQual_0,GarageQual_1,GarageQual_2,GarageQual_3,BsmtExposure_0,BsmtExposure_1,BsmtExposure_2,BsmtCond_0,BsmtCond_1,BsmtCond_2,GarageCond_0,GarageCond_1,GarageCond_2,GarageCond_3,BsmtFinType2_0,BsmtFinType2_1,BsmtFinType2_2,BsmtFinType2_3,GarageType_0,GarageType_1,GarageType_2,GarageType_3,SalePrice
1451,0.0,194.0,0,1578,2008,2,1,3.0,2009,9262,0,840.0,7,1,0,78.0,0,0,20,36,1573.0,1573.0,0.0,2008.0,0,2009,3,0,0.0,0,0,5,0.0,1578,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,8,5,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,287090.0
1452,0.0,80.0,0,1072,2005,1,1,2.0,2006,3675,0,525.0,5,0,0,35.0,0,0,180,28,547.0,0.0,0.0,2005.0,0,2005,2,0,547.0,0,0,5,1.0,1072,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,5,5,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,145000.0
1453,0.0,0.0,0,1140,2006,1,1,0.0,2006,17217,36,0.0,6,0,0,90.0,0,0,20,56,1140.0,1140.0,0.0,1981.1597922109918,0,2006,3,0,0.0,0,0,7,0.0,1140,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,5,5,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,84500.0
1454,0.0,0.0,0,1221,2004,2,1,2.0,2009,7500,0,400.0,6,0,0,62.0,0,0,20,113,1221.0,811.0,0.0,2004.0,0,2005,2,0,410.0,0,0,10,1.0,1221,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,7,5,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,185000.0
1455,0.0,0.0,0,1647,1999,2,1,2.0,2007,7917,0,460.0,7,1,0,62.0,1,0,60,40,953.0,953.0,0.0,1999.0,694,2000,3,0,0.0,0,0,8,0.0,953,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,6,5,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,175000.0
1456,0.0,119.0,0,2073,1978,2,1,2.0,2010,13175,349,500.0,7,2,0,85.0,0,0,20,0,1542.0,589.0,163.0,1978.0,0,1988,3,0,790.0,0,0,2,1.0,2073,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,6,6,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,210000.0
1457,0.0,0.0,0,2340,1941,2,1,1.0,2010,9042,0,252.0,9,2,0,66.0,0,2500,70,60,1152.0,877.0,0.0,1941.0,1152,2006,4,0,275.0,0,0,5,0.0,1188,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,7,9,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,266500.0
1458,0.0,0.0,0,1078,1950,1,1,1.0,2010,9717,366,240.0,5,0,0,68.0,0,0,20,0,1078.0,0.0,1029.0,1950.0,0,1996,2,112,49.0,0,0,4,1.0,1078,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,5,6,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,142125.0
1459,0.0,0.0,0,1256,1965,1,1,1.0,2008,9937,736,276.0,6,0,0,75.0,1,0,20,68,1256.0,136.0,290.0,1965.0,0,1965,3,0,830.0,0,0,6,1.0,1256,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,5,6,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,147500.0
1460,0.0,0.0,120,896,1961,1,1,1.0,2010,11622,140,730.0,5,0,0,80.0,0,0,20,0,882.0,270.0,144.0,1961.0,0,1961,2,0,468.0,0,0,6,0.0,896,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,5,6,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,
1461,0.0,108.0,0,1329,1958,1,1,1.0,2010,14267,393,312.0,6,0,0,81.0,1,12500,20,36,1329.0,406.0,0.0,1958.0,0,1958,3,0,923.0,0,0,6,0.0,1329,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,6,6,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
1462,0.0,0.0,0,1629,1997,2,1,2.0,2010,13830,212,482.0,6,1,0,74.0,1,0,60,34,928.0,137.0,0.0,1997.0,701,1998,3,0,791.0,0,0,3,0.0,928,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,5,5,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
1463,0.0,20.0,0,1604,1998,2,1,2.0,2010,9978,360,470.0,7,1,0,78.0,1,0,60,36,926.0,324.0,0.0,1998.0,678,1998,3,0,602.0,0,0,6,0.0,926,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,6,6,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
1464,0.0,0.0,144,1280,1992,2,1,2.0,2010,5005,0,506.0,5,0,0,43.0,0,0,120,82,1280.0,1017.0,0.0,1992.0,0,1992,2,0,263.0,0,0,1,0.0,1280,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,8,5,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
1465,0.0,0.0,0,1655,1993,2,1,2.0,2010,10000,157,440.0,7,1,0,75.0,1,0,60,84,763.0,763.0,0.0,1993.0,892,1994,3,0,0.0,0,0,4,0.0,763,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,6,5,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
1466,0.0,0.0,0,1187,1992,2,1,2.0,2010,7980,483,420.0,6,0,0,68.60947644083558,0,500,20,21,1168.0,233.0,0.0,1992.0,0,2007,3,0,935.0,0,0,3,1.0,1187,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,6,7,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
1467,0.0,0.0,0,1465,1998,2,1,2.0,2010,8402,0,393.0,7,1,0,63.0,1,0,60,75,789.0,789.0,0.0,1998.0,676,1998,3,0,0.0,0,0,5,0.0,789,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,6,5,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
1468,0.0,0.0,0,1341,1990,1,1,2.0,2010,10176,192,506.0,5,1,0,85.0,1,0,20,0,1300.0,663.0,0.0,1990.0,0,1990,2,0,637.0,0,0,2,1.0,1341,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,7,5,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
1469,0.0,0.0,0,882,1970,1,1,2.0,2010,8400,240,525.0,4,0,0,70.0,0,0,20,0,882.0,0.0,78.0,1970.0,0,1970,2,0,804.0,0,0,4,1.0,882,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,4,5,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,
1470,0.0,0.0,0,1337,1999,2,1,2.0,2010,5858,203,511.0,5,1,0,26.0,0,0,120,68,1405.0,354.0,0.0,1999.0,0,1999,2,0,1051.0,0,0,6,1.0,1337,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,7,5,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,
1471,0.0,504.0,0,987,1971,1,1,1.0,2010,1680,275,264.0,5,0,0,21.0,1,0,160,0,483.0,327.0,0.0,1971.0,504,1971,2,0,156.0,0,0,2,0.0,483,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,6,5,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,
1472,0.0,492.0,0,1092,1971,1,1,1.0,2010,1680,0,320.0,6,0,0,21.0,1,0,160,0,525.0,225.0,0.0,1997.0,567,1971,3,0,300.0,0,0,3,0.0,525,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,5,5,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,
1473,0.0,0.0,0,1456,1975,2,1,2.0,2010,2280,173,440.0,6,1,0,24.0,1,0,160,0,855.0,341.0,0.0,1975.0,601,1975,3,0,514.0,0,0,6,0.0,855,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,6,6,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
1474,0.0,0.0,0,836,1975,1,1,1.0,2010,2280,0,308.0,4,0,0,24.0,0,0,120,30,836.0,836.0,0.0,1975.0,0,1975,2,0,0.0,0,0,6,0.0,836,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,7,6,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
1475,0.0,162.0,0,2334,2009,2,1,3.0,2010,12858,144,751.0,10,1,0,102.0,1,0,60,133,1590.0,1590.0,0.0,2009.0,707,2010,3,0,0.0,0,0,1,0.0,1627,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,9,5,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
1476,0.0,256.0,0,1544,2009,2,1,3.0,2010,12883,0,868.0,7,0,0,94.0,0,0,20,35,1544.0,1544.0,0.0,2009.0,0,2010,3,0,0.0,0,0,6,0.0,1544,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,8,5,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
1477,0.0,615.0,0,1698,2005,2,1,3.0,2010,11520,192,730.0,7,1,0,90.0,0,0,20,74,1698.0,1588.0,0.0,2005.0,0,2005,3,0,110.0,0,0,6,0.0,1698,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,9,5,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
1478,0.0,240.0,0,1822,2005,2,1,3.0,2010,14122,0,678.0,8,1,0,79.0,0,0,20,119,1822.0,1794.0,0.0,2005.0,0,2006,3,0,28.0,0,0,2,0.0,1822,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,8,5,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
1479,0.0,1095.0,0,2696,2003,2,1,3.0,2010,14300,220,958.0,10,2,0,110.0,1,0,20,150,2846.0,1473.0,0.0,2003.0,0,2004,3,0,1373.0,0,0,6,1.0,2696,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,9,5,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
1480,0.0,232.0,0,2250,2002,2,1,3.0,2010,13650,238,756.0,7,1,0,105.0,1,0,60,130,1671.0,1093.0,0.0,2002.0,563,2002,3,0,578.0,0,0,6,1.0,1687,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,8,5,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
1481,0.0,178.0,0,1370,2006,2,1,2.0,2010,7132,120,484.0,6,1,0,41.0,0,0,120,49,1370.0,1346.0,0.0,2006.0,0,2006,2,0,24.0,0,0,4,0.0,1370,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,8,5,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
1482,0.0,0.0,0,1324,2005,2,1,2.0,2010,18494,36,430.0,6,0,0,100.0,0,0,20,23,1324.0,1324.0,0.0,2005.0,0,2005,3,0,0.0,0,0,1,0.0,1324,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,6,5,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,
